"p_value","log10FDR","distal_fold_change","proximal_fold_change","gene","Change"
"NM_001256265",0.399983737325728,0.397957666005228,-0.0111578198834742,0.0111578198834741,"FLII","No Change"
"NM_001256278",7.68218479641436e-05,4.11451525000894,-0.0455377934747455,0.0455377934747455,"RAB34","No Change"
"NM_001256308",0.151248707612389,0.820308327612391,-0.023630166191176,0.0236301661911762,"DTNB","No Change"
"NM_001256310",0.000163262417268327,3.78711377761166,-0.0778728023764765,0.0778728023764765,"GLS","Upregulated in Normoxic"
"NM_001256313",0.0654383912319935,1.18416738610409,-0.0426085430045077,0.0426085430045077,"STK3","No Change"
"NM_001256358",6.57281579560134e-09,8.18224853873361,-0.17525533434636,0.17525533434636,"PTK6","Upregulated in Normoxic"
"NM_001256370",0.0802628628358256,1.09548535380193,-0.0496095964703057,0.0496095964703056,"SAMSN1","No Change"
"NM_001256402",1.09052704067712e-12,11.9623635611983,-0.107014633951747,0.107014633951747,"ELOVL1","Upregulated in Normoxic"
"NM_001256403",1.24342819420912e-30,29.9053792894123,-0.215045557349397,0.215045557349397,"SLMO2","Upregulated in Normoxic"
"NM_001256409",7.84704378926057e-13,12.1052939238683,0.0920786075656873,-0.0920786075656872,"LRRC42","Upregulated in Hypoxia"
"NM_001256415",3.19653581789601e-21,20.4953204248364,-0.300064203277371,0.300064203277371,"RAB18","Upregulated in Normoxic"
"NM_001256420",7.49593519757092e-19,18.1251741765839,-0.204405150243679,0.204405150243679,"MAPRE2","Upregulated in Normoxic"
"NM_001256426",3.75754900096958e-47,46.4250953472116,-0.225407370564515,0.225407370564515,"PDLIM5","Upregulated in Normoxic"
"NM_001256447",6.9182605246164e-06,5.16000308755541,-0.0502279912673377,0.0502279912673376,"BCAP31","Upregulated in Normoxic"
"NM_001256463",0.430378012445981,0.366149924417185,-0.00833295271720788,0.00833295271720789,"CPSF3L","No Change"
"NM_001256486",1.35141415042515e-72,71.8692115379644,-0.569116312849111,0.56911631284911,"GOLGB1","Upregulated in Normoxic"
"NM_001256495",0.626470629974281,0.203099284668382,0.00711025389323974,-0.00711025389323976,"MAN2C1","No Change"
"NM_001256533",2.90538620921518e-19,18.5367961292349,-0.139717125348054,0.139717125348054,"MSTO1","Upregulated in Normoxic"
"NM_001256539",8.21246256708351e-06,5.08552659696898,-0.0491274144852941,0.0491274144852941,"NOP16","No Change"
"NM_001256540",6.0598271169119e-06,5.21753976580767,-0.0497961333346831,0.0497961333346832,"NOP16","No Change"
"NM_001256541",5.79637719111093e-09,8.23684336117739,-0.132942280258374,0.132942280258374,"TMEM204","Upregulated in Normoxic"
"NM_001256550",7.31897733687821e-09,8.13554959762717,-0.0834923623182331,0.0834923623182332,"MPP5","Upregulated in Normoxic"
"NM_001256604",6.65631170690371e-06,5.17676634876383,-0.0708056952394654,0.0708056952394652,"C1orf85","Upregulated in Normoxic"
"NM_001256647",2.63921310059025e-08,7.57852554169584,-0.0979156930423755,0.0979156930423756,"NR1H2","Upregulated in Normoxic"
"NM_001256661",4.70296931872735e-05,4.32762785449884,-0.0709352362324294,0.0709352362324293,"TEAD2","Upregulated in Normoxic"
"NM_001256670",0.000353530123481709,3.45157357506509,-0.0497805380568831,0.0497805380568832,"DPP3","No Change"
"NM_001256672",1.09599607550434e-05,4.96019100095189,-0.0746085843593088,0.0746085843593086,"STOML1","Upregulated in Normoxic"
"NM_001256678",7.2870332817548e-19,18.1374492469361,-0.11931956568717,0.11931956568717,"KIAA0391","Upregulated in Normoxic"
"NM_001256702",3.06251881302389e-49,48.5139212347524,-0.558232557967659,0.558232557967659,"USP3","Upregulated in Normoxic"
"NM_001256706",1.04391127381177e-23,22.9813364121876,-0.279565289477481,0.279565289477481,"ANAPC10","Upregulated in Normoxic"
"NM_001256721",1.08679535505962e-11,10.9638522264156,-0.102145476880658,0.102145476880658,"CCT4","Upregulated in Normoxic"
"NM_001256725",0.287723739313446,0.541024304159368,-0.0131814948824763,0.0131814948824761,"USP39","No Change"
"NM_001256732",1.2422538303765e-28,27.9057896554729,-0.509737122702791,0.509737122702791,"SSBP2","Upregulated in Normoxic"
"NM_001256741",0.536081420133889,0.27076924458062,-0.0107583925644949,0.0107583925644949,"CNOT10","No Change"
"NM_001256763",4.21374923610033e-36,35.3753313132031,-0.392890473209733,0.392890473209733,"FAM49B","Upregulated in Normoxic"
"NM_001256766",1.2276570206339e-11,10.9109229482204,-0.099745308308834,0.099745308308834,"TMEM161A","Upregulated in Normoxic"
"NM_001256820",1.27087059708825e-69,68.8958986680389,-0.379419863418199,0.379419863418199,"RIT1","Upregulated in Normoxic"
"NM_001256826",0.974915669017758,0.0110329494955339,0.000575018943422159,-0.000575018943422182,"PAF1","No Change"
"NM_001256829",1.55455705914817e-37,36.808393332792,0.412096406264424,-0.412096406264424,"LOC100862671","Upregulated in Hypoxia"
"NM_001256834",4.07369554860047e-06,5.39001143152229,0.0919509610589131,-0.0919509610589132,"AURKB","Upregulated in Hypoxia"
"NM_001256835",0.480372258781635,0.318422080798542,-0.00650063341482571,0.00650063341482572,"QTRTD1","No Change"
"NM_001256858",6.04332832032914e-28,27.2187238108758,-0.160463218644877,0.160463218644877,"RNF34","Upregulated in Normoxic"
"NM_001256870",5.59377068397746e-11,10.2522953414548,-0.169935473017125,0.169935473017125,"POLD4","Upregulated in Normoxic"
"NM_001256875",3.58098268537994e-57,56.4459977788658,-0.296566356830221,0.296566356830221,"CDCA8","Upregulated in Normoxic"
"NM_001256891",1.60319577214101e-15,14.7950134411087,-0.656596297938858,0.656596297938858,"SRI","Upregulated in Normoxic"
"NM_001256946",5.18257859368304e-10,9.28545410311851,-0.275974713967168,0.275974713967167,"C1orf86","Upregulated in Normoxic"
"NM_001256964",0.00126660994526183,2.89735710626972,0.0606820876200717,-0.0606820876200717,"CCDC51","Upregulated in Hypoxia"
"NM_001257101",2.28689442270727e-30,29.6407538846692,-0.330404398781482,0.330404398781482,"PCGF5","Upregulated in Normoxic"
"NM_001257118",6.04265584169413e-23,22.2187721402062,-0.31034168852883,0.31034168852883,"CASP1","Upregulated in Normoxic"
"NM_001257134",0.580895029738958,0.235902339423545,-0.00474597968372287,0.00474597968372298,"COX14","No Change"
"NM_001257137",2.50581457043164e-06,5.60105106982147,-0.166342907523727,0.166342907523727,"ITCH","Upregulated in Normoxic"
"NM_001257174",0.262768720234515,0.580426334082062,-0.0156313687609274,0.0156313687609273,"DDX19B","No Change"
"NM_001257189",0.00109317195913512,2.96131151688888,0.0781629650153057,-0.0781629650153058,"DDX56","Upregulated in Hypoxia"
"NM_001257190",5.36416622616161e-08,7.2704977725829,-0.135474790968716,0.135474790968716,"POM121","Upregulated in Normoxic"
"NM_001257197",0.00115047336602009,2.93912343099307,-0.0931396351954929,0.0931396351954928,"CUL3","Upregulated in Normoxic"
"NM_001257319",0.480109049153998,0.318660108318253,-0.0223784904599777,0.0223784904599777,"APBB1","No Change"
"NM_001257374",0.0211575040648213,1.67453556701542,0.0380226637582821,-0.0380226637582821,"LMNA","No Change"
"NM_001257403",1.32523679618455e-05,4.87770651411361,-0.0894704871774021,0.089470487177402,"VSIG4","Upregulated in Normoxic"
"NM_001257994",5.33171876984806e-18,17.2731327662207,-0.213745080457982,0.213745080457982,"TRMT2A","Upregulated in Normoxic"
"NM_001257998",0.032803137091705,1.48408462103016,-0.0647507364913356,0.0647507364913356,"CCDC132","Upregulated in Normoxic"
"NM_001260",0.220240117722099,0.657103569476857,-0.0209436347623037,0.0209436347623039,"CDK8","No Change"
"NM_001261",7.9292594297555e-06,5.10076737265587,-0.184322023481888,0.184322023481888,"CDK9","Upregulated in Normoxic"
"NM_001262",0.00347500448353947,2.45904463073568,-0.0544832154967904,0.0544832154967906,"CDKN2C","Upregulated in Normoxic"
"NM_001263",5.16786777491401e-22,21.2866886067312,-0.246458212500654,0.246458212500655,"CDS1","Upregulated in Normoxic"
"NM_001266",0.233548529863327,0.631622862155921,-0.0145563867185965,0.0145563867185965,"CES1","No Change"
"NM_001270",1.94458081823955e-13,12.7111740025365,-0.158166807007769,0.158166807007769,"CHD1","Upregulated in Normoxic"
"NM_001273",9.33689790441518e-07,6.02979739001948,-0.0736799715995859,0.0736799715995859,"CHD4","Upregulated in Normoxic"
"NM_001276",0.00138953534984593,2.85713040027363,-0.0467213455397674,0.0467213455397673,"CHI3L1","No Change"
"NM_001280",3.34461103989395e-10,9.47565438105005,-0.0924892362464873,0.0924892362464874,"CIRBP","Upregulated in Normoxic"
"NM_001281",0.0691759528006962,1.16004485035492,-0.019839565216917,0.019839565216917,"TBCB","No Change"
"NM_001283",7.38744966195671e-08,7.13150546538093,-0.0786148408903471,0.0786148408903471,"AP1S1","Upregulated in Normoxic"
"NM_001284",1.17921079732578e-06,5.92840855289281,-0.0982529403572851,0.0982529403572851,"AP3S1","Upregulated in Normoxic"
"NM_001288",0.690833359981871,0.160626698744667,-0.00427803436334945,0.00427803436334929,"CLIC1","No Change"
"NM_001289",3.20627727973403e-23,22.4939989224525,-0.202310893570916,0.202310893570917,"CLIC2","Upregulated in Normoxic"
"NM_001293",5.54155303573139e-10,9.25636850597053,-0.0973556525955225,0.0973556525955225,"CLNS1A","Upregulated in Normoxic"
"NM_001294",0.197151511785593,0.705199888346662,-0.0161655297092379,0.0161655297092379,"CLPTM1","No Change"
"NM_001299",0.000459765716768094,3.33746341578431,-0.0324057027773103,0.0324057027773101,"CNN1","No Change"
"NM_001310",9.86506611389977e-47,46.0058999998385,-0.273510511051077,0.273510511051077,"CREBL2","Upregulated in Normoxic"
"NM_001312",0.170613233323449,0.767987286553836,0.0184953313227404,-0.0184953313227405,"CRIP2","No Change"
"NM_001316",4.7963103677992e-05,4.31909272159877,0.0893318815246894,-0.0893318815246893,"CSE1L","Upregulated in Hypoxia"
"NM_001319",5.10036485759343e-08,7.29239875528015,-0.0746663873944506,0.0746663873944507,"CSNK1G2","Upregulated in Normoxic"
"NM_001320",0.109955912729372,0.958781412081307,0.0209447454581228,-0.0209447454581229,"CSNK2B","No Change"
"NM_001321",0.0254088309402398,1.59501531636965,-0.0250258220921946,0.0250258220921945,"CSRP2","No Change"
"NM_001325",0.109781065771038,0.959472557338025,0.0397480035867964,-0.0397480035867963,"CSTF2","No Change"
"NM_001326",0.181821904523897,0.74035379745725,-0.026857061978023,0.0268570619780229,"CSTF3","No Change"
"NM_001328",1.07956369843602e-07,6.96675172751862,-0.0870224632787842,0.0870224632787841,"CTBP1","Upregulated in Normoxic"
"NM_001336",1.43159901207207e-05,4.84417860998293,-0.0932839668971183,0.0932839668971184,"CTSZ","Upregulated in Normoxic"
"NM_001343",1.85258563303406e-20,19.7322217082638,-0.146187475287659,0.146187475287659,"DAB2","Upregulated in Normoxic"
"NM_001344",3.43814562281527e-18,17.4636757326967,-0.117981835248325,0.117981835248325,"DAD1","Upregulated in Normoxic"
"NM_001349",4.53783469746608e-06,5.34315132847882,-0.129946857377685,0.129946857377685,"DARS","Upregulated in Normoxic"
"NM_001352",0.782795904740779,0.10635145505432,0.00684743183417918,-0.00684743183417918,"DBP","No Change"
"NM_001353",1.92553178304103e-13,12.7154493084692,-0.261930653104889,0.261930653104889,"AKR1C1","Upregulated in Normoxic"
"NM_001354",1.3625730431767e-18,17.8656402072911,-0.647581422199975,0.647581422199975,"AKR1C2","Upregulated in Normoxic"
"NM_001357",2.00484919008212e-07,6.69791829056424,-0.160813235772528,0.160813235772528,"DHX9","Upregulated in Normoxic"
"NM_001358",8.98489741968662e-05,4.04648687685421,-0.082901992023383,0.0829019920233828,"DHX15","Upregulated in Normoxic"
"NM_001361",2.34642436588569e-07,6.62959344017635,-0.145226836066926,0.145226836066926,"DHODH","Upregulated in Normoxic"
"NM_001363",2.21010254278542e-06,5.65558757575709,-0.0435100708045005,0.0435100708045004,"DKC1","No Change"
"NM_001375",6.9975053898024e-06,5.15505675834797,-0.0932260570818184,0.0932260570818186,"DNASE2","Upregulated in Normoxic"
"NM_001376",2.0669362396291e-22,21.6846729201818,-0.133920191175482,0.133920191175482,"DYNC1H1","Upregulated in Normoxic"
"NM_001378",3.38128141334119e-12,11.470918682776,-0.168284153707579,0.168284153707579,"DYNC1I2","Upregulated in Normoxic"
"NM_001380",3.73847015585306e-17,16.4273060819693,-0.130285769146394,0.130285769146394,"DOCK1","Upregulated in Normoxic"
"NM_001381",1.14162178092736e-08,7.94247775393832,-0.151655881783586,0.151655881783586,"DOK1","Upregulated in Normoxic"
"NM_001382",0.000602031336093553,3.22038090286456,-0.040793097051708,0.040793097051708,"DPAGT1","No Change"
"NM_001384",6.35603223236662e-09,8.19681390908841,-0.140053717148248,0.140053717148248,"DPH2","Upregulated in Normoxic"
"NM_001387",6.51946891477376e-24,23.1857877810744,-0.196647862005046,0.196647862005046,"DPYSL3","Upregulated in Normoxic"
"NM_001388",1.83355809464439e-25,24.7367053252541,-0.118826340146419,0.118826340146419,"DRG2","Upregulated in Normoxic"
"NM_001398",0.00519888903306585,2.28408945220318,-0.0240700092291758,0.024070009229176,"ECH1","No Change"
"NM_001402",0.0395509955555311,1.40284258021101,0.0501393654259233,-0.0501393654259233,"EEF1A1","Upregulated in Hypoxia"
"NM_001404",2.39143643177853e-10,9.62134115888348,-0.0470615071793552,0.0470615071793552,"EEF1G","No Change"
"NM_001409",1.06749283114792e-13,12.97163503284,0.306384040098937,-0.306384040098938,"MEGF6","Upregulated in Hypoxia"
"NM_001412",7.14660677086484e-73,72.1459001135112,-0.519819874498851,0.519819874498851,"EIF1AX","Upregulated in Normoxic"
"NM_001415",0.0352453434941627,1.45289825252716,-0.0353993436668922,0.0353993436668923,"EIF2S3","No Change"
"NM_001419",0.727440437666007,0.138202560626542,-0.027670120653427,0.0276701206534268,"ELAVL1","No Change"
"NM_001424",1.75937966160497e-06,5.75464043277207,0.105762600502227,-0.105762600502227,"EMP2","Upregulated in Hypoxia"
"NM_001425",0.0765737509844729,1.11592007836044,-0.0396051110054045,0.0396051110054047,"EMP3","No Change"
"NM_001429",1.08383879652307e-14,13.9650353072687,-0.2352833778391,0.2352833778391,"EP300","Upregulated in Normoxic"
"NM_001441",0.452645565117033,0.344241730357301,-0.0102286777099011,0.010228677709901,"FAAH","No Change"
"NM_001444",3.85278846772936e-08,7.41422483469833,0.0868186727315597,-0.0868186727315597,"FABP5","Upregulated in Hypoxia"
"NM_001448",1.56211299022083e-30,29.8062875560831,-0.21394802820994,0.21394802820994,"GPC4","Upregulated in Normoxic"
"NM_001457",1.43625629285622e-36,35.8427680554687,-0.289990842644256,0.289990842644256,"FLNB","Upregulated in Normoxic"
"NM_001465",0.00390177419547147,2.40873786782164,-0.0268283829983544,0.0268283829983545,"FYB","No Change"
"NM_001467",0.719517561805194,0.142958601446614,0.00656515517135008,-0.00656515517134994,"SLC37A4","No Change"
"NM_001469",0.000448230488253299,3.34849860645816,0.0388261648622429,-0.0388261648622428,"XRCC6","No Change"
"NM_001493",0.00122686668771944,2.91120262548266,-0.0421914981692618,0.0421914981692617,"GDI1","No Change"
"NM_001494",1.3367399586362e-13,12.8739530695618,-0.0941636539672379,0.094163653967238,"GDI2","Upregulated in Normoxic"
"NM_001498",3.26634661177571e-28,27.4859377315423,-0.215203357736424,0.215203357736424,"GCLC","Upregulated in Normoxic"
"NM_001499",0.0279115845620673,1.5542155075806,-0.212699744692655,0.212699744692655,"GLE1","Upregulated in Normoxic"
"NM_001511",1.59790295461322e-09,8.79644960021338,-0.138856256384022,0.138856256384022,"CXCL1","Upregulated in Normoxic"
"NM_001512",1.35292263399178e-12,11.8687270375422,-0.127351826437473,0.127351826437473,"GSTA4","Upregulated in Normoxic"
"NM_001514",0.0401083881285594,1.39676479104599,-0.0399082019375117,0.0399082019375117,"GTF2B","No Change"
"NM_001515",5.79157225144125e-09,8.23720352134453,-0.196340726014498,0.196340726014498,"GTF2H2","Upregulated in Normoxic"
"NM_001517",0.364032782687239,0.438859504540273,-0.0244693543019842,0.0244693543019841,"GTF2H4","No Change"
"NM_001520",1.18954889432857e-05,4.92461770234409,-0.053680891916972,0.0536808919169719,"GTF3C1","Upregulated in Normoxic"
"NM_001533",7.63897799555967e-64,63.1169647409765,0.310564977432731,-0.310564977432731,"HNRNPL","Upregulated in Hypoxia"
"NM_001535",5.28280856622113e-09,8.27713512661008,-0.16839053772645,0.16839053772645,"PRMT2","Upregulated in Normoxic"
"NM_001536",6.30099728909947e-05,4.2005907072329,-0.0907302770234892,0.0907302770234894,"PRMT1","Upregulated in Normoxic"
"NM_001537",4.72823770251162e-42,41.3253006983082,-0.450809391493764,0.450809391493764,"HSBP1","Upregulated in Normoxic"
"NM_001539",1.97632287295579e-16,15.7041421030235,-0.0596971625816764,0.0596971625816763,"DNAJA1","Upregulated in Normoxic"
"NM_001540",0.000513145474598172,3.28975949676161,-0.0349417640195846,0.0349417640195846,"HSPB1","No Change"
"NM_001542",9.52888613240531e-13,12.0209578627218,-0.10816215305316,0.10816215305316,"IGSF3","Upregulated in Normoxic"
"NM_001543",0.00234787848581018,2.62932438370539,-0.0435546960484761,0.043554696048476,"NDST1","No Change"
"NM_001545",3.05594208300703e-06,5.51485488087803,-0.04512279564865,0.04512279564865,"ICT1","No Change"
"NM_001546",0.0292963240726351,1.53318686889919,-0.0751863747926108,0.075186374792611,"ID4","Upregulated in Normoxic"
"NM_001551",1.98886148774823e-06,5.70139546182342,-0.0633347451403354,0.0633347451403354,"IGBP1","Upregulated in Normoxic"
"NM_001554",2.84808244502166e-05,4.54544744309005,0.131465900094593,-0.131465900094593,"CYR61","Upregulated in Hypoxia"
"NM_001560",1.04368892933155e-18,17.9814289231781,-0.113656898768173,0.113656898768173,"IL13RA1","Upregulated in Normoxic"
"NM_001562",0.00192327130280896,2.71595944846976,0.0555002713107034,-0.0555002713107032,"IL18","Upregulated in Hypoxia"
"NM_001564",0.00620859662307602,2.2070065556578,-0.026736731447267,0.026736731447267,"ING2","No Change"
"NM_001565",1.0600395118046e-05,4.97467794658532,-0.102813673953612,0.102813673953612,"CXCL10","Upregulated in Normoxic"
"NM_001567",7.76812229980417e-05,4.10968394559851,-0.0921401986798748,0.0921401986798748,"INPPL1","Upregulated in Normoxic"
"NM_001571",0.00170111706108494,2.76926579971255,0.0357294572613226,-0.0357294572613227,"IRF3","No Change"
"NM_001606",6.27948588918753e-07,6.20207591113998,-0.0741664351877189,0.0741664351877189,"ABCA2","Upregulated in Normoxic"
"NM_001609",2.72891309464165e-37,36.5640102947143,-0.562435787390053,0.562435787390053,"ACADSB","Upregulated in Normoxic"
"NM_001615",0.00695393042700924,2.15776965867967,0.0602090685882147,-0.0602090685882148,"ACTG2","Upregulated in Hypoxia"
"NM_001618",1.86602518236681e-56,55.7290824996629,-0.317173869452999,0.317173869452999,"PARP1","Upregulated in Normoxic"
"NM_001619",0.000890207640063552,3.05050868277513,-0.0840002870757256,0.0840002870757257,"ADRBK1","Upregulated in Normoxic"
"NM_001625",9.96595638409164e-35,34.0014810178463,-0.425569263054823,0.425569263054823,"AK2","Upregulated in Normoxic"
"NM_001628",4.4217464301631e-17,16.3544061661305,-0.092378870678508,0.0923788706785081,"AKR1B1","Upregulated in Normoxic"
"NM_001629",0.890945078323281,0.0501490669129529,0.00201514681429728,-0.00201514681429718,"ALOX5AP","No Change"
"NM_001634",3.92319011126261e-23,22.4063606461728,-0.162363963567029,0.162363963567029,"AMD1","Upregulated in Normoxic"
"NM_001636",0.0375342026219682,1.42557280586813,-0.0237770218552285,0.0237770218552285,"SLC25A6","No Change"
"NM_001640",2.11705441487245e-19,18.6742679791203,-0.0949852889718919,0.0949852889718921,"APEH","Upregulated in Normoxic"
"NM_001641",4.92961556171107e-13,12.3071869480529,-0.109556753779845,0.109556753779845,"APEX1","Upregulated in Normoxic"
"NM_001647",0.578003813362374,0.238069296325537,0.0217942873651884,-0.0217942873651885,"APOD","No Change"
"NM_001654",3.74485862505934e-14,13.4265645730287,-0.0819452201523785,0.0819452201523785,"ARAF","Upregulated in Normoxic"
"NM_001657",0.63266960723047,0.198823028080972,0.0154275912896721,-0.0154275912896722,"AREG","No Change"
"NM_001658",4.03541537309739e-05,4.39411175587137,-0.0449418235644889,0.0449418235644889,"ARF1","No Change"
"NM_001659",2.17961663512642e-21,20.6616198861616,-0.142582050177243,0.142582050177243,"ARF3","Upregulated in Normoxic"
"NM_001661",0.00421136354355442,2.37557726673819,-0.0525883369682886,0.0525883369682885,"ARL4D","Upregulated in Normoxic"
"NM_001662",1.41617046082127e-05,4.84888446858236,-0.0468941160336601,0.0468941160336602,"ARF5","No Change"
"NM_001663",3.37459834224277e-16,15.4717779111673,-0.251108522178414,0.251108522178414,"ARF6","Upregulated in Normoxic"
"NM_001664",3.47519106371429e-15,14.4590213131931,-0.163752318133395,0.163752318133395,"RHOA","Upregulated in Normoxic"
"NM_001666",0.491076638297577,0.308850725815001,0.0117032072475147,-0.0117032072475147,"ARHGAP4","No Change"
"NM_001667",5.67795171284256e-06,5.2458083051767,-0.0458919952313975,0.0458919952313973,"ARL2","No Change"
"NM_001674",0.00234300426959007,2.63022691999983,-0.0279644435761719,0.0279644435761718,"ATF3","No Change"
"NM_001677",5.18675992132e-16,15.2851038536565,-0.181960882959571,0.18196088295957,"ATP1B1","Upregulated in Normoxic"
"NM_001679",6.34663961524021e-10,9.19745616177051,0.144451516899062,-0.144451516899062,"ATP1B3","Upregulated in Hypoxia"
"NM_001682",7.44333047046056e-15,14.1282326986876,-0.167150997690981,0.167150997690981,"ATP2B1","Upregulated in Normoxic"
"NM_001686",2.88167941429862e-09,8.540354335925,0.0798222812196124,-0.0798222812196125,"ATP5B","Upregulated in Hypoxia"
"NM_001687",1.80239860601278e-10,9.74414915717037,0.192985392962836,-0.192985392962836,"ATP5D","Upregulated in Hypoxia"
"NM_001688",3.5763500667581e-17,16.4465599773984,-0.148239895764875,0.148239895764875,"ATP5F1","Upregulated in Normoxic"
"NM_001689",0.000121959869781821,3.91378304800842,-0.101663200526846,0.101663200526846,"ATP5G3","Upregulated in Normoxic"
"NM_001695",3.57250433074958e-56,55.4470272360655,-0.458380177564807,0.458380177564807,"ATP6V1C1","Upregulated in Normoxic"
"NM_001696",1.6353939596085e-08,7.78637761066459,-0.0717346921269388,0.0717346921269387,"ATP6V1E1","Upregulated in Normoxic"
"NM_001698",2.43074423507308e-11,10.6142607355787,-0.190117265486515,0.190117265486515,"AUH","Upregulated in Normoxic"
"NM_001699",2.34637205089062e-12,11.6296031231507,-0.158415218379596,0.158415218379596,"AXL","Upregulated in Normoxic"
"NM_001710",0.276223709500716,0.558739046744343,0.0128304760234821,-0.0128304760234821,"CFB","No Change"
"NM_001722",2.95916183021542e-12,11.5288312835559,-0.0843222643507297,0.0843222643507299,"POLR3D","Upregulated in Normoxic"
"NM_001731",0.00840129540624624,2.07565374436559,-0.0918796394465044,0.0918796394465044,"BTG1","Upregulated in Normoxic"
"NM_001733",0.243026062889701,0.614347148779396,0.0221952062148096,-0.0221952062148098,"C1R","No Change"
"NM_001736",0.550417834386763,0.259307502733525,0.00823786460191092,-0.0082378646019108,"C5AR1","No Change"
"NM_001743",1.50651780898857e-06,5.82202573003792,-0.0876850270084209,0.087685027008421,"CALM2","Upregulated in Normoxic"
"NM_001745",0.395181091232401,0.403203843866518,-0.0214726717835146,0.0214726717835144,"CAMLG","No Change"
"NM_001746",8.73721786988889e-62,61.0586268346544,0.735190805717813,-0.735190805717813,"CANX","Upregulated in Hypoxia"
"NM_001748",0.000290795334691672,3.53641256526113,-0.0694191270641104,0.0694191270641102,"CAPN2","Upregulated in Normoxic"
"NM_001749",0.00196857044309382,2.70584903985289,-0.0302126341936306,0.0302126341936307,"CAPNS1","No Change"
"NM_001752",7.94115430769198e-15,14.1001163649501,-0.199195478063061,0.199195478063061,"CAT","Upregulated in Normoxic"
"NM_001754",2.52481350871319e-11,10.5977706948237,-0.137738676877125,0.137738676877125,"RUNX1","Upregulated in Normoxic"
"NM_001757",4.59070515676442e-08,7.33812059939303,-0.0864288737132727,0.0864288737132727,"CBR1","Upregulated in Normoxic"
"NM_001762",1.10227581300913e-05,4.95770972210821,-0.0865476432786802,0.0865476432786803,"CCT6A","Upregulated in Normoxic"
"NM_001767",0.0515658472595752,1.28763784212189,-0.0333474254703803,0.0333474254703802,"CD2","No Change"
"NM_001769",2.47692361981192e-12,11.6060873854229,-0.165326259265468,0.165326259265468,"CD9","Upregulated in Normoxic"
"NM_001774",4.69089613435468e-12,11.3287441830784,-0.152291181794279,0.152291181794279,"CD37","Upregulated in Normoxic"
"NM_001775",0.00319288293992251,2.49581700362705,-0.0962249151745086,0.0962249151745086,"CD38","Upregulated in Normoxic"
"NM_001777",8.21567186454319e-14,13.0853569148665,-0.353412090059639,0.353412090059639,"CD47","Upregulated in Normoxic"
"NM_001778",0.827494498789975,0.0822348847463212,-0.00389671595051518,0.00389671595051506,"CD48","No Change"
"NM_001783",0.672845272876557,0.172084794411428,0.00699134793149117,-0.00699134793149126,"CD79A","No Change"
"NM_001784",9.28249035929413e-06,5.03233549315567,-0.0646151521670748,0.0646151521670748,"CD97","Upregulated in Normoxic"
"NM_001799",7.36914050635778e-08,7.13258316276692,-0.177152136844882,0.177152136844882,"CDK7","Upregulated in Normoxic"
"NM_001803",0.037024946034421,1.43150556581068,0.0204145964550941,-0.020414596455094,"CD52","No Change"
"NM_001822",0.527543302377169,0.277741886340013,-0.0251463849178662,0.0251463849178662,"CHN1","No Change"
"NM_001823",0.0397164165565292,1.40102994295438,0.0215276672146729,-0.0215276672146728,"CKB","No Change"
"NM_001827",0.486318049384293,0.31307961156994,-0.00712567368088118,0.00712567368088114,"CKS2","No Change"
"NM_001831",0.379912891705843,0.420315969141473,-0.0341039831892529,0.034103983189253,"CLU","No Change"
"NM_001833",1.32691551408774e-06,5.87715672817819,-0.0590057804758713,0.0590057804758714,"CLTA","Upregulated in Normoxic"
"NM_001839",2.82507822543602e-32,31.5489695222145,-0.278703722414011,0.278703722414011,"CNN3","Upregulated in Normoxic"
"NM_001845",1.17876479015974e-10,9.92857284505464,-0.0850944157787974,0.0850944157787974,"COL4A1","Upregulated in Normoxic"
"NM_001849",0.0642620410593108,1.19204548471792,0.0389098618985284,-0.0389098618985283,"COL6A2","No Change"
"NM_001856",0.0922223716253807,1.03516371349189,0.0391352758887206,-0.0391352758887207,"COL16A1","No Change"
"NM_001859",7.32804794683057e-15,14.1350116977769,-0.154707251700296,0.154707251700296,"SLC31A1","Upregulated in Normoxic"
"NM_001860",1.76987379562336e-07,6.75205770076728,-0.0834229626968218,0.0834229626968219,"SLC31A2","Upregulated in Normoxic"
"NM_001861",0.833148177683732,0.0792777512614112,-0.00228181720646556,0.0022818172064654,"COX4I1","No Change"
"NM_001865",9.64450529847728e-19,18.0157200439819,-0.114109699973306,0.114109699973306,"COX7A2","Upregulated in Normoxic"
"NM_001866",1.37559871739543e-17,16.8615082377849,-0.133286907223052,0.133286907223052,"COX7B","Upregulated in Normoxic"
"NM_001870",0.0681052418798718,1.16681946030613,-0.0254981398397861,0.0254981398397862,"CPA3","No Change"
"NM_001873",6.8324571383727e-11,10.1654230840592,-0.115208876452203,0.115208876452204,"CPE","Upregulated in Normoxic"
"NM_001874",9.54718536442022e-50,49.0201246452613,-0.443118763854021,0.443118763854021,"CPM","Upregulated in Normoxic"
"NM_001876",5.21055617714832e-07,6.28311591743469,-0.152446623789739,0.152446623789739,"CPT1A","Upregulated in Normoxic"
"NM_001881",2.0636097114654e-11,10.6853724369792,-0.274250128587841,0.274250128587842,"CREM","Upregulated in Normoxic"
"NM_001885",8.28757076410487e-06,5.08157275031217,-0.0745168201619087,0.0745168201619089,"CRYAB","Upregulated in Normoxic"
